prname,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,numtoday,deathstoday,testedtoday,recoveredtoday,numactive,rateactive
Repatriated travellers,2020-06-22,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-06-23,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-06-24,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-06-25,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,0.0,
Repatriated travellers,2020-06-26,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-06-27,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-06-28,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-06-29,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-06-30,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-01,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-02,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-03,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-04,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-05,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-06,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-07,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-08,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-09,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-10,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-11,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-12,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-13,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-14,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-15,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-16,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-17,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-18,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-19,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-20,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-21,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-22,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-23,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-24,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-25,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-26,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-27,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-28,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Repatriated travellers,2020-07-29,13,0,0.0,13,76.0,13.0,100.0,0,0.0,0.0,0.0,,
Saskatchewan,2020-03-11,0,0,0.0,0,204.0,0.0,0.0,0,0.0,204.0,0.0,,0.0
Saskatchewan,2020-03-12,0,1,0.0,1,285.0,0.0,0.0,1,0.0,81.0,0.0,1.0,0.09
Saskatchewan,2020-03-13,0,1,0.0,1,285.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.09
Saskatchewan,2020-03-14,0,2,0.0,2,349.0,0.0,0.0,1,0.0,64.0,0.0,2.0,0.17
Saskatchewan,2020-03-15,0,2,0.0,2,349.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.17
Saskatchewan,2020-03-16,1,5,0.0,6,881.0,0.0,0.0,4,0.0,532.0,0.0,6.0,0.51
Saskatchewan,2020-03-17,2,5,0.0,7,1066.0,0.0,0.0,1,0.0,185.0,0.0,7.0,0.6
Saskatchewan,2020-03-18,2,6,0.0,8,1910.0,0.0,0.0,1,0.0,844.0,0.0,8.0,0.68
Saskatchewan,2020-03-19,8,12,0.0,20,1910.0,0.0,0.0,12,0.0,0.0,0.0,20.0,1.7
Saskatchewan,2020-03-20,8,18,0.0,26,1910.0,0.0,0.0,6,0.0,0.0,0.0,26.0,2.21
Saskatchewan,2020-03-21,25,19,0.0,44,3807.0,0.0,0.0,18,0.0,1897.0,0.0,44.0,3.75
Saskatchewan,2020-03-22,33,19,0.0,52,4407.0,0.0,0.0,8,0.0,600.0,0.0,52.0,4.43
Saskatchewan,2020-03-23,65,1,0.0,66,5130.0,0.0,0.0,14,0.0,723.0,0.0,66.0,5.62
Saskatchewan,2020-03-24,72,0,0.0,72,5604.0,0.0,0.0,6,0.0,474.0,0.0,72.0,6.13
Saskatchewan,2020-03-25,86,0,0.0,86,6111.0,0.0,0.0,14,0.0,507.0,0.0,86.0,7.32
Saskatchewan,2020-03-26,95,0,0.0,95,6729.0,3.0,3.16,9,0.0,618.0,3.0,92.0,7.83
Saskatchewan,2020-03-27,104,0,0.0,104,7360.0,3.0,2.88,9,0.0,631.0,0.0,101.0,8.6
Saskatchewan,2020-03-28,134,0,0.0,134,8009.0,3.0,2.24,30,0.0,649.0,0.0,131.0,11.15
Saskatchewan,2020-03-29,134,0,0.0,134,8822.0,4.0,2.99,0,0.0,813.0,1.0,130.0,11.07
Saskatchewan,2020-03-30,175,0,2.0,175,9372.0,14.0,8.0,41,2.0,550.0,10.0,159.0,13.54
Saskatchewan,2020-03-31,184,0,2.0,184,9372.0,21.0,11.41,9,0.0,0.0,7.0,161.0,13.71
Saskatchewan,2020-04-01,193,0,3.0,193,10202.0,30.0,15.54,9,1.0,830.0,9.0,160.0,13.62
Saskatchewan,2020-04-02,206,0,3.0,206,11034.0,36.0,17.48,13,0.0,832.0,6.0,167.0,14.22
Saskatchewan,2020-04-03,220,0,3.0,220,11720.0,36.0,17.48,14,0.0,686.0,6.0,217.0,18.48
Saskatchewan,2020-04-04,231,0,3.0,231,12244.0,36.0,17.48,11,0.0,524.0,6.0,228.0,19.41
Saskatchewan,2020-04-05,249,0,3.0,249,13055.0,55.0,22.09,18,0.0,811.0,55.0,191.0,16.26
Saskatchewan,2020-04-06,253,0,3.0,253,13680.0,81.0,32.02,4,0.0,625.0,26.0,169.0,14.39
Saskatchewan,2020-04-07,260,0,3.0,260,14203.0,81.0,32.02,7,0.0,523.0,26.0,257.0,21.88
Saskatchewan,2020-04-08,271,0,3.0,271,15059.0,81.0,32.02,11,0.0,856.0,26.0,268.0,22.82
Saskatchewan,2020-04-09,278,0,3.0,278,16059.0,81.0,32.02,7,0.0,1000.0,26.0,275.0,23.41
Saskatchewan,2020-04-10,285,0,3.0,285,16952.0,81.0,32.02,7,0.0,893.0,26.0,282.0,24.01
Saskatchewan,2020-04-11,289,0,4.0,289,17716.0,81.0,32.02,4,1.0,764.0,26.0,285.0,24.27
Saskatchewan,2020-04-12,296,2,4.0,298,18499.0,81.0,32.02,9,0.0,783.0,26.0,294.0,25.03
Saskatchewan,2020-04-13,300,0,4.0,300,18995.0,81.0,32.02,2,0.0,496.0,26.0,296.0,25.2
Saskatchewan,2020-04-14,301,0,4.0,301,19442.0,81.0,32.02,1,0.0,447.0,26.0,297.0,25.29
Saskatchewan,2020-04-15,304,0,4.0,304,20013.0,81.0,32.02,3,0.0,571.0,26.0,300.0,25.54
Saskatchewan,2020-04-16,305,0,4.0,305,20631.0,81.0,32.02,1,0.0,618.0,26.0,301.0,25.63
Saskatchewan,2020-04-17,306,1,4.0,307,21212.0,81.0,32.02,2,0.0,581.0,26.0,303.0,25.8
Saskatchewan,2020-04-18,310,3,4.0,313,21997.0,234.0,74.76,6,0.0,785.0,234.0,75.0,6.39
Saskatchewan,2020-04-19,314,1,4.0,315,22759.0,234.0,74.29,2,0.0,762.0,0.0,77.0,6.56
Saskatchewan,2020-04-20,316,0,4.0,316,22759.0,238.0,75.32,1,0.0,0.0,4.0,74.0,6.3
Saskatchewan,2020-04-21,320,0,4.0,320,23554.0,252.0,78.75,4,0.0,795.0,14.0,64.0,5.45
Saskatchewan,2020-04-22,326,0,4.0,326,24008.0,261.0,80.06,6,0.0,454.0,9.0,61.0,5.19
Saskatchewan,2020-04-23,331,0,4.0,331,24504.0,270.0,81.57,5,0.0,496.0,9.0,57.0,4.85
Saskatchewan,2020-04-24,341,0,4.0,341,25141.0,280.0,82.11,10,0.0,637.0,10.0,57.0,4.85
Saskatchewan,2020-04-25,347,2,4.0,349,25697.0,288.0,82.52,8,0.0,556.0,8.0,57.0,4.85
Saskatchewan,2020-04-26,353,0,4.0,353,25697.0,288.0,81.59,4,0.0,0.0,0.0,61.0,5.19
Saskatchewan,2020-04-27,365,0,5.0,365,26642.0,288.0,78.9,12,1.0,945.0,0.0,72.0,6.13
Saskatchewan,2020-04-28,366,0,5.0,366,26915.0,291.0,79.51,1,0.0,273.0,3.0,70.0,5.96
Saskatchewan,2020-04-29,383,0,6.0,383,27328.0,291.0,75.98,17,1.0,413.0,0.0,86.0,7.32
Saskatchewan,2020-04-30,389,0,6.0,389,27786.0,295.0,75.84,6,0.0,458.0,4.0,88.0,7.49
Saskatchewan,2020-05-01,415,0,6.0,415,28417.0,297.0,71.57,26,0.0,631.0,2.0,112.0,9.54
Saskatchewan,2020-05-02,421,0,6.0,421,28847.0,302.0,71.73,6,0.0,430.0,5.0,113.0,9.62
Saskatchewan,2020-05-03,433,0,6.0,433,29498.0,305.0,70.44,12,0.0,651.0,3.0,122.0,10.39
Saskatchewan,2020-05-04,467,0,6.0,467,30171.0,307.0,65.74,34,0.0,673.0,2.0,154.0,13.11
Saskatchewan,2020-05-05,487,0,6.0,487,30664.0,310.0,63.66,20,0.0,493.0,3.0,171.0,14.56
Saskatchewan,2020-05-06,512,0,6.0,512,31247.0,312.0,60.94,25,0.0,583.0,2.0,194.0,16.52
Saskatchewan,2020-05-07,531,0,6.0,531,31926.0,329.0,61.96,19,0.0,679.0,17.0,196.0,16.69
Saskatchewan,2020-05-08,544,0,6.0,544,32620.0,335.0,61.58,13,0.0,694.0,6.0,203.0,17.28
Saskatchewan,2020-05-09,553,0,6.0,553,33453.0,340.0,61.48,9,0.0,833.0,5.0,207.0,17.63
Saskatchewan,2020-05-10,564,0,6.0,564,34093.0,349.0,61.88,11,0.0,640.0,9.0,209.0,17.8
Saskatchewan,2020-05-11,568,0,6.0,568,34585.0,363.0,63.91,4,0.0,492.0,14.0,199.0,16.94
Saskatchewan,2020-05-12,573,0,6.0,573,34801.0,374.0,65.27,5,0.0,216.0,11.0,193.0,16.43
Saskatchewan,2020-05-13,577,0,6.0,577,35189.0,385.0,66.72,4,0.0,388.0,11.0,186.0,15.84
Saskatchewan,2020-05-14,582,0,6.0,582,35664.0,398.0,68.38,5,0.0,475.0,13.0,178.0,15.16
Saskatchewan,2020-05-15,590,0,6.0,590,36086.0,408.0,69.15,8,0.0,422.0,10.0,176.0,14.99
Saskatchewan,2020-05-16,591,0,6.0,591,36817.0,433.0,73.27,1,0.0,731.0,25.0,152.0,12.94
Saskatchewan,2020-05-17,592,0,6.0,592,37403.0,444.0,75.0,1,0.0,586.0,11.0,142.0,12.09
Saskatchewan,2020-05-18,592,0,6.0,592,37697.0,455.0,76.86,0,0.0,294.0,11.0,131.0,11.15
Saskatchewan,2020-05-19,599,0,6.0,599,38064.0,470.0,78.46,7,0.0,367.0,15.0,123.0,10.47
Saskatchewan,2020-05-20,620,0,6.0,620,38332.0,470.0,75.81,21,0.0,268.0,0.0,144.0,12.26
Saskatchewan,2020-05-21,622,0,7.0,622,38732.0,509.0,81.83,2,1.0,400.0,39.0,106.0,9.03
Saskatchewan,2020-05-22,627,0,7.0,627,39072.0,521.0,83.09,5,0.0,340.0,12.0,99.0,8.43
Saskatchewan,2020-05-23,630,0,7.0,630,39559.0,535.0,84.92,3,0.0,487.0,14.0,88.0,7.49
Saskatchewan,2020-05-24,632,0,7.0,632,39925.0,538.0,85.13,2,0.0,366.0,3.0,87.0,7.41
Saskatchewan,2020-05-25,634,0,7.0,634,40304.0,546.0,86.12,2,0.0,379.0,8.0,81.0,6.9
Saskatchewan,2020-05-26,634,0,8.0,634,40509.0,549.0,86.59,0,1.0,205.0,3.0,77.0,6.56
Saskatchewan,2020-05-27,637,0,10.0,637,40969.0,559.0,87.76,3,2.0,460.0,10.0,68.0,5.79
Saskatchewan,2020-05-28,639,0,10.0,639,41605.0,568.0,88.89,2,0.0,636.0,9.0,61.0,5.19
Saskatchewan,2020-05-29,641,0,10.0,641,42114.0,570.0,88.92,2,0.0,509.0,2.0,61.0,5.19
Saskatchewan,2020-05-30,645,0,10.0,645,42674.0,580.0,89.92,4,0.0,560.0,10.0,55.0,4.68
Saskatchewan,2020-05-31,646,0,11.0,646,43284.0,582.0,90.09,1,1.0,610.0,2.0,53.0,4.51
Saskatchewan,2020-06-01,646,0,11.0,646,43657.0,588.0,91.02,0,0.0,373.0,6.0,47.0,4.0
Saskatchewan,2020-06-02,646,0,11.0,646,43932.0,602.0,93.19,0,0.0,275.0,14.0,33.0,2.81
Saskatchewan,2020-06-03,647,0,11.0,647,44372.0,602.0,93.04,1,0.0,440.0,0.0,34.0,2.89
Saskatchewan,2020-06-04,648,0,11.0,648,45036.0,608.0,93.83,1,0.0,664.0,6.0,29.0,2.47
Saskatchewan,2020-06-05,649,0,11.0,649,45623.0,611.0,94.14,1,0.0,587.0,3.0,27.0,2.3
Saskatchewan,2020-06-06,650,0,11.0,650,46118.0,611.0,94.0,1,0.0,495.0,0.0,28.0,2.38
Saskatchewan,2020-06-07,650,0,11.0,650,46556.0,623.0,95.85,0,0.0,438.0,12.0,16.0,1.36
Saskatchewan,2020-06-08,654,0,13.0,654,47010.0,624.0,95.41,4,2.0,454.0,1.0,17.0,1.45
Saskatchewan,2020-06-09,656,0,13.0,656,47247.0,624.0,95.12,2,0.0,237.0,0.0,19.0,1.62
Saskatchewan,2020-06-10,658,0,13.0,658,47730.0,624.0,94.83,2,0.0,483.0,0.0,21.0,1.79
Saskatchewan,2020-06-11,660,0,13.0,660,48356.0,626.0,94.85,2,0.0,626.0,2.0,21.0,1.79
Saskatchewan,2020-06-12,663,0,13.0,663,48904.0,627.0,94.57,3,0.0,548.0,1.0,23.0,1.96
Saskatchewan,2020-06-13,664,0,13.0,664,49412.0,628.0,94.58,1,0.0,508.0,1.0,23.0,1.96
Saskatchewan,2020-06-14,665,0,13.0,665,49843.0,628.0,94.44,1,0.0,431.0,0.0,24.0,2.04
Saskatchewan,2020-06-15,683,0,13.0,683,50331.0,629.0,92.09,18,0.0,488.0,1.0,41.0,3.49
Saskatchewan,2020-06-16,684,0,13.0,684,50728.0,631.0,92.25,1,0.0,397.0,2.0,40.0,3.41
Saskatchewan,2020-06-17,693,0,13.0,693,51127.0,633.0,91.34,9,0.0,399.0,2.0,47.0,4.0
Saskatchewan,2020-06-18,708,0,13.0,708,51644.0,636.0,89.83,15,0.0,517.0,3.0,59.0,5.02
Saskatchewan,2020-06-19,716,0,13.0,716,52278.0,636.0,88.83,8,0.0,634.0,0.0,67.0,5.7
Saskatchewan,2020-06-20,726,0,13.0,726,52798.0,639.0,88.02,10,0.0,520.0,3.0,74.0,6.3
Saskatchewan,2020-06-21,746,0,13.0,746,53481.0,643.0,86.19,20,0.0,683.0,4.0,90.0,7.66
Saskatchewan,2020-06-22,751,0,13.0,751,54068.0,643.0,85.62,5,0.0,587.0,0.0,95.0,8.09
Saskatchewan,2020-06-23,753,0,13.0,753,54431.0,642.0,85.26,2,0.0,363.0,-1.0,98.0,8.34
Saskatchewan,2020-06-24,757,0,13.0,757,54933.0,643.0,84.94,4,0.0,502.0,1.0,101.0,8.6
Saskatchewan,2020-06-25,759,0,13.0,759,55418.0,648.0,85.38,2,0.0,485.0,5.0,98.0,8.34
Saskatchewan,2020-06-26,772,0,13.0,772,55948.0,654.0,84.72,13,0.0,530.0,6.0,105.0,8.94
Saskatchewan,2020-06-27,777,0,13.0,777,56776.0,661.0,85.07,5,0.0,828.0,7.0,103.0,8.77
Saskatchewan,2020-06-28,778,0,13.0,778,57292.0,661.0,84.96,1,0.0,516.0,0.0,104.0,8.86
Saskatchewan,2020-06-29,779,0,13.0,779,57842.0,679.0,87.16,1,0.0,550.0,18.0,87.0,7.41
Saskatchewan,2020-06-30,785,0,13.0,785,58170.0,684.0,87.13,6,0.0,328.0,5.0,88.0,7.49
Saskatchewan,2020-07-01,785,0,13.0,785,58170.0,684.0,87.13,0,0.0,0.0,0.0,88.0,7.49
Saskatchewan,2020-07-02,795,0,14.0,795,59231.0,701.0,88.18,10,1.0,1061.0,17.0,80.0,6.81
Saskatchewan,2020-07-03,796,0,14.0,796,59680.0,711.0,89.32,1,0.0,449.0,10.0,71.0,6.05
Saskatchewan,2020-07-04,796,0,14.0,796,60229.0,711.0,89.32,0,0.0,549.0,0.0,71.0,6.05
Saskatchewan,2020-07-05,796,0,14.0,796,60784.0,711.0,89.32,0,0.0,555.0,0.0,71.0,6.05
Saskatchewan,2020-07-06,805,0,14.0,805,61368.0,732.0,90.93,9,0.0,584.0,21.0,59.0,5.02
Saskatchewan,2020-07-07,806,0,15.0,806,61676.0,737.0,91.44,1,1.0,308.0,5.0,54.0,4.6
Saskatchewan,2020-07-08,808,0,15.0,808,62143.0,746.0,92.33,2,0.0,467.0,9.0,47.0,4.0
Saskatchewan,2020-07-09,813,0,15.0,813,62849.0,750.0,92.25,5,0.0,706.0,4.0,48.0,4.09
Saskatchewan,2020-07-10,815,0,15.0,815,63526.0,757.0,92.88,2,0.0,677.0,7.0,43.0,3.66
Saskatchewan,2020-07-11,815,0,15.0,815,64258.0,757.0,92.88,0,0.0,732.0,0.0,43.0,3.66
Saskatchewan,2020-07-12,815,0,15.0,815,65070.0,757.0,92.88,0,0.0,812.0,0.0,43.0,3.66
Saskatchewan,2020-07-13,871,0,15.0,871,65673.0,766.0,87.94,56,0.0,603.0,9.0,90.0,7.66
Saskatchewan,2020-07-14,876,0,15.0,876,66157.0,785.0,89.61,5,0.0,484.0,19.0,76.0,6.47
Saskatchewan,2020-07-15,881,0,15.0,881,66902.0,791.0,89.78,5,0.0,745.0,6.0,75.0,6.39
Saskatchewan,2020-07-16,923,0,15.0,923,67867.0,794.0,86.02,42,0.0,965.0,3.0,114.0,9.71
Saskatchewan,2020-07-17,936,0,15.0,936,68806.0,793.0,84.72,13,0.0,939.0,-1.0,128.0,10.9
Saskatchewan,2020-07-18,941,0,15.0,941,69932.0,798.0,84.8,5,0.0,1126.0,5.0,128.0,10.9
Saskatchewan,2020-07-19,943,0,15.0,943,71011.0,799.0,84.73,2,0.0,1079.0,1.0,129.0,10.98
Saskatchewan,2020-07-20,962,0,15.0,962,72127.0,802.0,83.37,19,0.0,1116.0,3.0,145.0,12.35
Saskatchewan,2020-07-21,970,0,15.0,970,72727.0,813.0,83.81,8,0.0,600.0,11.0,142.0,12.09
Saskatchewan,2020-07-22,1030,0,15.0,1030,73754.0,825.0,80.1,60,0.0,1027.0,12.0,190.0,16.18
Saskatchewan,2020-07-23,1072,0,16.0,1072,74989.0,838.0,78.17,42,1.0,1235.0,13.0,218.0,18.56
Saskatchewan,2020-07-24,1099,0,16.0,1099,76315.0,848.0,77.16,27,0.0,1326.0,10.0,235.0,20.01
Saskatchewan,2020-07-25,1136,0,16.0,1136,77846.0,862.0,75.88,37,0.0,1531.0,14.0,258.0,21.97
Saskatchewan,2020-07-26,1178,0,16.0,1178,79038.0,873.0,74.11,42,0.0,1192.0,11.0,289.0,24.61
Saskatchewan,2020-07-27,1209,0,16.0,1209,80420.0,886.0,73.28,31,0.0,1382.0,13.0,307.0,26.14
Saskatchewan,2020-07-28,1218,0,17.0,1218,81150.0,907.0,74.47,9,1.0,730.0,21.0,294.0,25.03
Saskatchewan,2020-07-29,1268,0,17.0,1268,82302.0,929.0,73.26,50,0.0,1152.0,22.0,322.0,27.42
Yukon,2020-03-11,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-12,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-13,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-14,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-15,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-16,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-17,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-18,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-19,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-20,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-21,0,0,0.0,0,416.0,0.0,0.0,0,0.0,416.0,0.0,,0.0
Yukon,2020-03-22,0,0,0.0,0,416.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Yukon,2020-03-23,2,0,0.0,2,416.0,0.0,0.0,0,0.0,0.0,0.0,2.0,4.9
Yukon,2020-03-24,2,0,0.0,2,416.0,0.0,0.0,0,0.0,0.0,0.0,2.0,4.9
Yukon,2020-03-25,3,0,0.0,3,416.0,0.0,0.0,0,0.0,0.0,0.0,3.0,7.34
Yukon,2020-03-26,3,0,0.0,3,416.0,0.0,0.0,0,0.0,0.0,0.0,3.0,7.34
Yukon,2020-03-27,3,0,0.0,3,603.0,0.0,0.0,0,0.0,187.0,0.0,3.0,7.34
Yukon,2020-03-28,4,0,0.0,4,641.0,0.0,0.0,0,0.0,38.0,0.0,4.0,9.79
Yukon,2020-03-29,4,0,0.0,4,678.0,0.0,0.0,0,0.0,37.0,0.0,4.0,9.79
Yukon,2020-03-30,5,0,0.0,5,688.0,0.0,0.0,1,0.0,10.0,0.0,5.0,12.24
Yukon,2020-03-31,5,0,0.0,5,702.0,0.0,0.0,0,0.0,14.0,0.0,5.0,12.24
Yukon,2020-04-01,5,0,0.0,5,722.0,3.0,60.0,0,0.0,20.0,3.0,2.0,4.9
Yukon,2020-04-02,6,0,0.0,6,742.0,3.0,50.0,1,0.0,20.0,0.0,3.0,7.34
Yukon,2020-04-03,6,0,0.0,6,753.0,3.0,50.0,0,0.0,11.0,0.0,6.0,14.69
Yukon,2020-04-04,6,0,0.0,6,765.0,3.0,50.0,0,0.0,12.0,0.0,6.0,14.69
Yukon,2020-04-05,6,0,0.0,6,770.0,4.0,66.67,0,0.0,5.0,4.0,2.0,4.9
Yukon,2020-04-06,7,0,0.0,7,775.0,4.0,57.14,1,0.0,5.0,0.0,3.0,7.34
Yukon,2020-04-07,7,0,0.0,7,787.0,4.0,57.14,0,0.0,12.0,0.0,7.0,17.13
Yukon,2020-04-08,7,0,0.0,7,794.0,4.0,57.14,0,0.0,7.0,0.0,7.0,17.13
Yukon,2020-04-09,8,0,0.0,8,806.0,4.0,57.14,1,0.0,12.0,0.0,8.0,19.58
Yukon,2020-04-10,8,0,0.0,8,806.0,4.0,57.14,0,0.0,0.0,0.0,8.0,19.58
Yukon,2020-04-11,8,0,0.0,8,815.0,4.0,57.14,0,0.0,9.0,0.0,8.0,19.58
Yukon,2020-04-12,8,0,0.0,8,815.0,4.0,57.14,0,0.0,0.0,0.0,8.0,19.58
Yukon,2020-04-13,8,0,0.0,8,832.0,4.0,57.14,0,0.0,17.0,0.0,8.0,19.58
Yukon,2020-04-14,8,0,0.0,8,835.0,4.0,57.14,0,0.0,3.0,0.0,8.0,19.58
Yukon,2020-04-15,8,0,0.0,8,841.0,4.0,57.14,0,0.0,6.0,0.0,8.0,19.58
Yukon,2020-04-16,8,0,0.0,8,849.0,4.0,57.14,0,0.0,8.0,0.0,8.0,19.58
Yukon,2020-04-17,9,0,0.0,9,852.0,4.0,57.14,1,0.0,3.0,0.0,9.0,22.03
Yukon,2020-04-18,9,0,0.0,9,859.0,8.0,88.89,0,0.0,7.0,8.0,1.0,2.45
Yukon,2020-04-19,9,0,0.0,9,878.0,8.0,88.89,0,0.0,19.0,0.0,1.0,2.45
Yukon,2020-04-20,11,0,0.0,11,878.0,8.0,72.73,2,0.0,0.0,0.0,3.0,7.34
Yukon,2020-04-21,11,0,0.0,11,872.0,8.0,72.73,0,0.0,-6.0,0.0,3.0,7.34
Yukon,2020-04-22,11,0,0.0,11,878.0,8.0,72.73,0,0.0,6.0,0.0,3.0,7.34
Yukon,2020-04-23,11,0,0.0,11,881.0,8.0,72.73,0,0.0,3.0,0.0,3.0,7.34
Yukon,2020-04-24,11,0,0.0,11,888.0,8.0,72.73,0,0.0,7.0,0.0,3.0,7.34
Yukon,2020-04-25,11,0,0.0,11,894.0,8.0,72.73,0,0.0,6.0,0.0,3.0,7.34
Yukon,2020-04-26,11,0,0.0,11,908.0,8.0,72.73,0,0.0,14.0,0.0,3.0,7.34
Yukon,2020-04-27,11,0,0.0,11,919.0,8.0,72.73,0,0.0,11.0,0.0,3.0,7.34
Yukon,2020-04-28,11,0,0.0,11,953.0,8.0,72.73,0,0.0,34.0,0.0,3.0,7.34
Yukon,2020-04-29,11,0,0.0,11,973.0,8.0,72.73,0,0.0,20.0,0.0,3.0,7.34
Yukon,2020-04-30,11,0,0.0,11,984.0,9.0,81.82,0,0.0,11.0,1.0,2.0,4.9
Yukon,2020-05-01,11,0,0.0,11,999.0,11.0,100.0,0,0.0,15.0,2.0,0.0,0.0
Yukon,2020-05-02,11,0,0.0,11,1019.0,11.0,100.0,0,0.0,20.0,0.0,0.0,0.0
Yukon,2020-05-03,11,0,0.0,11,1023.0,11.0,100.0,0,0.0,4.0,0.0,0.0,0.0
Yukon,2020-05-04,11,0,0.0,11,1023.0,11.0,100.0,0,0.0,0.0,0.0,0.0,0.0
Yukon,2020-05-05,11,0,0.0,11,1028.0,11.0,100.0,0,0.0,5.0,0.0,0.0,0.0
Yukon,2020-05-06,11,0,0.0,11,1041.0,11.0,100.0,0,0.0,13.0,0.0,0.0,0.0
Yukon,2020-05-07,11,0,0.0,11,1065.0,11.0,100.0,0,0.0,24.0,0.0,0.0,0.0
Yukon,2020-05-08,11,0,0.0,11,1065.0,11.0,100.0,0,0.0,0.0,0.0,0.0,0.0
Yukon,2020-05-09,11,0,0.0,11,1075.0,11.0,100.0,0,0.0,10.0,0.0,0.0,0.0
Yukon,2020-05-10,11,0,0.0,11,1075.0,11.0,100.0,0,0.0,0.0,0.0,0.0,0.0
